region_id,region_name,senate_district,district,commune,list_id,pact_name,party_name,candidate_name,lastname_1,lastname_2,vote_count,Resultado
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,4695,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,4831,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,2466,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,4563,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,3533,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,6137,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,13377,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,28950,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,,,,VOTOS EN BLANCO,,,5485,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,LA GRANJA,,,,VOTOS NULOS,,,10443,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,4642,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,3504,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,2089,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,3436,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,3565,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,8580,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,18131,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,30306,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,,,,VOTOS EN BLANCO,,,4405,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,MACUL,,,,VOTOS NULOS,,,7742,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,8600,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,4214,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,3908,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,4641,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,5100,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,11974,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,44961,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,72911,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,,,,VOTOS EN BLANCO,,,6624,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,ÑUÑOA,,,,VOTOS NULOS,,,9674,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,4584,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,2290,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,2240,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,2583,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,2931,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,9118,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,38457,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,45908,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,,,,VOTOS EN BLANCO,,,4114,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,PROVIDENCIA,,,,VOTOS NULOS,,,5848,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,3472,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,2998,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,1724,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,3377,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,2482,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,4824,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,12328,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,25787,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,,,,VOTOS EN BLANCO,,,4412,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SAN JOAQUIN,,,,VOTOS NULOS,,,6896,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,13880,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,8705,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,5990,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,10443,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,8932,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,18960,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,74268,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,72663,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,,,,VOTOS EN BLANCO,,,12396,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 10,SANTIAGO,,,,VOTOS NULOS,,,19352,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,3416,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,1555,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,1410,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,1959,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,2090,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,5532,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,23769,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,27146,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,,,,VOTOS EN BLANCO,,,2993,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LA REINA,,,,VOTOS NULOS,,,4073,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,4987,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,4012,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,2418,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,4124,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,3434,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,23941,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,93683,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,58809,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,,,,VOTOS EN BLANCO,,,6971,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LAS CONDES,,,,VOTOS NULOS,,,9627,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,1633,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,1565,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,799,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,1618,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,1152,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,8389,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,39309,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,13306,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,,,,VOTOS EN BLANCO,,,2850,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,LO BARNECHEA,,,,VOTOS NULOS,,,3831,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,6875,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,5856,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,2895,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,6804,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,3926,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,9241,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,33701,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,72985,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,,,,VOTOS EN BLANCO,,,8636,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,PEÑALOLEN,,,,VOTOS NULOS,,,14499,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,993,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,895,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,518,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,800,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,X,"ECOLOGISTAS, ANIMALISTAS E INDEPENDIENTES",PARTIDO ALIANZA VERDE POPULAR,CARLOS,PICHUANTE,VERDUGO,645,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,Y,REPUBLICANOS E INDEPENDIENTES,INDEPENDIENTES,MACARENA,SANTELICES,CAÑAS,7883,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,Z,CHILE VAMOS,RENOVACION NACIONAL,FRANCISCO,ORREGO,GUTIERREZ,35657,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,ZZI,INDEPENDIENTES,INDEPENDIENTES,CLAUDIO,ORREGO,LARRAIN,15184,NOMINADO SEGUNDA VOTACION
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,,,,VOTOS EN BLANCO,,,1701,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 11,VITACURA,,,,VOTOS NULOS,,,2377,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 12,LA FLORIDA,B,IZQUIERDA ECOLOGISTA POPULAR,PARTIDO HUMANISTA,CATALINA,VALENZUELA,MAUREIRA,14795,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 12,LA FLORIDA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,INDEPENDIENTES,RODRIGO ALEJANDRO,LOGAN,SOTO,11771,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 12,LA FLORIDA,M,REGIONES VERDES LIBERALES,FEDERACION REGIONALISTA VERDE SOCIAL,NATHALIE PAULETTE,JOIGNANT,PACHECO,6135,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 12,LA FLORIDA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,CLAUDIO RODRIGO,ROJAS,FISCHER,11510,
